G2latitude,G2longitude,G2pressure,G2depth,G2temperature,G2theta,G2salinity,G2sigma0,G2phtsinsitutp,G2silicate,G2nitrate,G2sigma3,G2gamma,G2aou,G2sigma4,G2phosphate,G2sigma1,G2tco2,G2oxygen,G2sigma2,G2fco2,G2talk
-27.005,-169.99,3067.6,3025.4,1.74,1.5113,34.673,27.747,7.7809,131.63,35.848,41.435,28.02114705,183.69,45.793,2.4686,32.414,2314.6,151.84,36.977,1218.3,2401.3
-27.005,-169.99,3806,3747.3,1.41,1.1141,34.718,27.811,7.7974,110.93,32.017,41.532,28.11919624,143.74,45.899,2.2317,32.489,2263.6,195.07,37.062,1088.8,2363
-27.005,-169.99,4998.1,4907.9,1.03,0.6117,34.708,27.836,7.7569,122.63,32.165,41.599,28.20285574,136.3,45.98,2.2586,32.528,2262.8,206.92,37.116,1082.6,2363.2
-26.496,-169.99,4.1,4.0732,22.53,22.529,35.239,24.251,8.1234,0.54429,0,36.675,24.2581501,0.20206,40.639,0.02952,28.484,1978.2,215.13,32.624,287.65,2304.8
-26.496,-169.99,22.2,22.054,22.53,22.526,35.238,24.252,8.1216,0.47845,0.0001783,36.676,24.25852819,0.41705,40.639,0.018142,28.485,1979.6,214.93,32.625,288.75,2305.5
-26.496,-169.99,71.6,71.12,22.53,22.516,35.236,24.253,8.1191,0.44976,0,36.677,24.26012303,0.55698,40.641,0.0091638,28.486,1979.3,214.83,32.627,289.3,2304.6
-26.496,-169.99,122.1,121.27,20.86,20.837,35.611,25.005,8.0921,0.50009,0.088362,37.494,25.01801261,9.2518,41.478,0.077037,29.26,2028,212.03,33.422,336.68,2327.9
-26.496,-169.99,172.4,171.2,18.84,18.809,35.645,25.564,8.0724,0.6924,1.9196,38.144,25.58559826,31.148,42.157,0.2182,29.851,2056.6,198.34,34.043,385.9,2329.1
-26.496,-169.99,223.2,221.62,17.77,17.732,35.599,25.798,8.06,0.95166,3.3737,38.43,25.82485546,38.202,42.459,0.31268,30.103,2069.6,195.99,34.312,415.36,2327
-26.496,-169.99,271.8,269.85,16.89,16.845,35.514,25.947,8.0468,1.221,4.6446,38.624,25.97822197,44.028,42.667,0.40698,30.267,2079.3,194.25,34.492,443.93,2322.8
-26.496,-169.99,348,345.43,14.88,14.827,35.275,26.223,8.0227,2.0462,7.6334,39.008,26.26579453,56.697,43.085,0.63354,30.58,2095.5,191.47,34.841,508.67,2310.9
-26.496,-169.99,444.8,441.42,12.21,12.151,34.986,26.55,7.9884,3.8126,13.19,39.49,26.61156954,70.804,43.615,0.91581,30.96,2118.2,191.66,35.273,611.29,2298.8
-26.496,-169.99,595.4,590.66,8.22,8.1576,34.528,26.88,7.9562,6.3062,20.436,40.078,26.98016703,74.214,44.283,1.3477,31.379,2138.9,212.67,35.778,759.55,2281
-26.496,-169.99,797.6,790.86,6.32,6.2469,34.358,27.014,7.945,11.468,24.908,40.347,27.14233996,77.875,44.594,1.671,31.559,2149.4,222.09,36.003,823.3,2278.8
-26.496,-169.99,997.5,988.6,5.04,4.9569,34.341,27.158,7.8969,25.659,29.763,40.585,27.31633744,108.76,44.861,1.9773,31.735,2180.9,200.43,36.21,956.57,2289.8
-26.496,-169.99,1197.4,1186.2,3.85,3.7592,34.401,27.334,7.853,47.541,32.874,40.85,27.5159902,139.36,45.154,2.2508,31.942,2219.5,178.68,36.447,1097.8,2311.5
-26.496,-169.99,1397.7,1383.9,3.07,2.97,34.495,27.485,7.8387,71.78,34.212,41.06,27.69421851,154.59,45.382,2.3938,32.113,2250.4,169.4,36.638,1158.1,2337.8
-26.496,-169.99,1645.7,1628.5,2.59,2.475,34.576,27.593,7.8349,93.974,34.765,41.206,27.81853046,172.14,45.539,2.4349,32.234,2274.5,155.64,36.771,1173.7,2362.6
-26.496,-169.99,1847.4,1827.2,2.38,2.2509,34.611,27.64,7.8201,106.48,36.076,41.27,27.8726041,179.66,45.609,2.4758,32.287,2292.4,149.86,36.83,1208.3,2377.9
-26.496,-169.99,2247.1,2220.5,2.14,1.98,34.637,27.683,7.8061,119.19,36.046,41.334,27.9274961,185.32,45.679,2.5221,32.337,2306.2,146.37,36.887,1219.4,2391.8
-26.496,-169.99,2688.3,2653.8,1.91,1.714,34.658,27.72,7.794,128.18,36.047,41.392,27.98018665,186.7,45.745,2.5165,32.382,2314,147.16,36.938,1217.6,2400.7
-26.496,-169.99,3248.8,3202.9,1.66,1.4152,34.686,27.764,7.7921,128.07,35.258,41.461,28.04564399,174.02,45.821,2.452,32.434,2302.4,162.3,36.999,1167.4,2394.7
-26.496,-169.99,3686.3,3630.6,1.47,1.1851,34.716,27.805,7.7956,112.27,32.577,41.519,28.10568717,147.32,45.885,2.2675,32.481,2269.2,190.89,37.052,1105.1,2366.8
-26.496,-169.99,4248.2,4178.7,1.16,0.8235,34.715,27.828,7.7887,115.79,32.345,41.573,28.1681958,137.5,45.948,2.2438,32.514,2259.1,203.84,37.096,1073.5,2360.4
-26.496,-169.99,4748.4,4665.4,1.04,0.6507,34.711,27.836,7.7705,119.69,32.209,41.595,28.19745647,136.74,45.975,2.2501,32.527,2259.9,206.13,37.113,1073,2361.4
-25.503,-170,2.8,2.7819,22.49,22.489,35.22,24.248,8.1266,0.55181,0.010029,36.674,24.2550863,1.0773,40.638,0.03722,28.482,1976.8,214.43,32.623,285.64,2304.8
-25.503,-170,22,21.857,22.5,22.496,35.22,24.247,8.1273,0.48051,0.0058782,36.672,24.25346309,0.4543,40.636,0.029517,28.48,1975.5,215.03,32.621,284.32,2304.4
-25.503,-170,71.8,71.323,22.51,22.496,35.222,24.248,8.1228,0.42198,0.0099045,36.673,24.25534053,0.35154,40.638,0.028281,28.482,1976.3,215.13,32.622,286.36,2303.5
-25.503,-170,124.4,123.56,20.56,20.537,35.645,25.112,8.0888,0.51358,0.28911,37.614,25.1262368,21.799,41.602,0.13971,29.372,2035.8,200.62,33.538,344.64,2331.8
-25.503,-170,172.6,171.41,19.22,19.189,35.679,25.493,8.0645,0.74598,2.6655,38.055,25.51270234,38.886,42.062,0.29275,29.773,2060.4,188.96,33.96,388.59,2332.3
-25.503,-170,221.5,219.95,18.26,18.221,35.625,25.697,8.0567,0.97053,3.7301,38.305,25.72105772,42.414,42.326,0.36474,29.993,2069.1,189.61,34.195,411,2329.1
-25.503,-170,271.5,269.57,17.09,17.045,35.524,25.907,8.0476,1.2841,4.9752,38.574,25.93701022,46.101,42.614,0.44059,30.223,2077.2,191.26,34.445,439.29,2322.8
-25.503,-170,347.3,344.76,15.12,15.067,35.322,26.206,8.0246,2.1633,7.6627,38.978,26.24772491,56.042,43.051,0.6366,30.559,2093.8,190.88,34.815,501.25,2312.3
-25.503,-170,450.9,447.5,12.2,12.14,34.983,26.55,7.9846,3.5409,13.013,39.491,26.61130734,70.468,43.616,0.93665,30.96,2118.7,192.06,35.273,616.93,2297.6
-25.503,-170,798,791.32,6.3,6.227,34.352,27.012,7.9491,11.029,25.016,40.347,27.14067125,76.336,44.594,1.6242,31.558,2148.2,223.78,36.002,815.86,2278.9
-25.503,-170,998,989.17,4.95,4.8675,34.335,27.163,7.8924,26.125,30.106,40.597,27.32367494,111.03,44.875,2.0182,31.743,2183.1,198.83,36.22,970.29,2290
-25.503,-170,1196.1,1185,3.82,3.7296,34.406,27.341,7.8507,49.34,33.512,40.859,27.52351165,141.68,45.164,2.3055,31.95,2221.2,176.58,36.455,1105.4,2312.4
-25.503,-170,1399,1385.3,3.05,2.9501,34.503,27.493,7.842,72.914,34.901,41.069,27.70312141,159.92,45.392,2.4232,32.122,2251.1,164.21,36.647,1150.9,2339.6
-25.503,-170,1648.7,1631.6,2.63,2.5142,34.58,27.593,7.8279,95.116,35.78,41.202,27.81657609,174.9,45.535,2.4634,32.233,2280.5,152.55,36.769,1192.7,2366.7
-25.503,-170,1841,1821.1,2.44,2.3106,34.609,27.633,7.8148,107.35,36.121,41.258,27.86344554,181.28,45.596,2.4964,32.279,2293.1,147.76,36.82,1220.8,2377.1
-25.503,-170,2247.3,2220.9,2.15,1.9898,34.637,27.682,7.8058,120.05,36.499,41.332,27.92611561,185.94,45.678,2.5795,32.336,2305.4,145.67,36.885,1219.4,2391
-25.503,-170,2748.2,2712.7,1.9,1.6986,34.66,27.723,7.7876,127.73,36.21,41.396,27.98393616,187.22,45.749,2.5524,32.385,2314.9,146.76,36.942,1228.6,2400.3
-25.503,-170,3188.5,3144.1,1.7,1.4603,34.68,27.756,7.7895,128.01,35.09,41.449,28.0342301,178.73,45.808,2.4886,32.425,2307.5,157.22,36.989,1181.4,2398.4
-25.503,-170,3748.5,3691.6,1.43,1.1397,34.719,27.81,7.7979,110.82,32.399,41.529,28.11573443,144.51,45.895,2.2674,32.488,2264,194.08,37.06,1092.7,2362.9
-25.503,-170,3937.2,3875.8,1.31,1.0029,34.72,27.82,7.794,112.13,32.045,41.55,28.14006877,140.21,45.92,2.2893,32.502,2261.3,199.56,37.078,1086.5,2360.9
-25.503,-170,4647.5,4567.7,1.06,0.6817,34.71,27.833,7.7746,118.79,32.402,41.59,28.19075765,136.67,45.969,2.2727,32.524,2259.4,205.93,37.109,1072.1,2361
-25.503,-170,5941.1,5822.3,1.15,0.60927,34.71,27.837,7.7195,120.13,32.102,41.601,28.20513414,136.91,45.982,2.2879,32.53,2261.1,206.33,37.117,1075.4,2362.4
-25.002,-170,49.4,49.076,22.66,22.65,35.185,24.176,8.1201,0.49249,0.0059712,36.596,24.18274765,0.21793,40.558,0.037364,28.407,1975.3,214.74,32.546,287.11,2301.3
-25.002,-170,86.9,86.323,21.42,21.403,35.549,24.803,8.1065,0.44813,0.007079,37.268,24.81364321,1.4042,41.245,0.07034,29.05,2013.7,217.76,33.204,316.43,2325.9
-25.002,-170,147.9,146.9,19.83,19.803,35.688,25.34,8.0644,0.63726,1.9456,37.874,25.35717285,35.216,41.872,0.26287,29.611,2056,190.09,33.788,379.76,2332.6
-25.002,-170,198.3,196.93,18.74,18.705,35.653,25.597,8.0609,0.81698,2.8229,38.182,25.6185841,37.577,42.196,0.31983,29.885,2064.3,192.34,34.079,399.17,2330.4
-25.002,-170,247.2,245.46,17.32,17.279,35.551,25.872,8.0511,1.0136,3.9176,38.526,25.90032202,42.101,42.562,0.41573,30.184,2077.8,194.17,34.401,432.7,2327.1
-25.002,-170,398.2,395.26,13.77,13.713,35.146,26.361,8.0026,2.7299,9.7496,39.209,26.41096106,61.637,43.306,0.74275,30.74,2106.4,192.32,35.022,557.02,2304.2
-25.002,-170,5498.5,5394,1.1,0.61799,34.708,27.835,7.7321,121.77,32.21,41.598,28.20185012,136.54,45.979,2.2925,32.528,2263.7,206.63,37.115,1090.9,2363
-25.002,-170,5812.2,5697.8,1.13,0.60683,34.71,27.837,7.7224,120.4,32.222,41.601,28.2056026,136.14,45.982,2.2738,32.53,2261.8,207.12,37.118,1081.9,2362.2
-24.5,-170,2.9,2.8814,22.9,22.899,35.192,24.11,8.1291,0.56181,0,36.519,24.11586194,-1.7255,40.478,0.029763,28.338,1970.3,215.75,32.473,278.35,2303.4
-24.5,-170,24.5,24.342,22.9,22.895,35.192,24.111,8.1279,0.50688,0.021783,36.52,24.11730647,0.29075,40.48,0.021407,28.339,1970.5,213.75,32.474,278.7,2303.3
-24.5,-170,74.2,73.712,22.65,22.635,35.219,24.206,8.1157,0.44582,0.015368,36.626,24.21323094,0.22594,40.588,0.015969,28.438,1978.7,214.74,32.576,290.31,2302.8
-24.5,-170,120.7,119.89,20.62,20.597,35.615,25.073,8.0958,0.50487,0.071398,37.572,25.08665083,13.602,41.56,0.088839,29.332,2029.6,208.62,33.497,336.94,2329.7
-24.5,-170,172.3,171.13,19.5,19.469,35.678,25.42,8.0688,0.73523,2.1474,37.969,25.43817505,36.02,41.971,0.248,29.696,2056.1,190.67,33.878,379.52,2332.8
-24.5,-170,224.1,222.55,18.04,18.001,35.613,25.742,8.0554,0.99807,3.4558,38.361,25.7675095,39.694,42.386,0.33728,30.042,2069.7,193.3,34.248,415.78,2327
-24.5,-170,274.1,272.17,16.62,16.575,35.479,25.983,8.0406,1.4593,5.4851,38.675,26.01609489,47.522,42.722,0.4542,30.308,2082.4,192.04,34.538,455.94,2320.3
-24.5,-170,346.5,344,14.69,14.638,35.253,26.247,8.0186,2.3536,8.2359,39.043,26.29084256,58.574,43.123,0.6673,30.608,2097.9,190.56,34.872,517.98,2309.8
-24.5,-170,451.5,448.12,11.62,11.562,34.936,26.623,7.9833,3.877,13.661,39.599,26.68879669,71.361,43.735,0.95966,31.046,2120.9,194.43,35.37,632.7,2295.1
-24.5,-170,799.4,792.76,6.19,6.1175,34.352,27.026,7.9439,11.917,26.09,40.368,27.15693451,78.997,44.618,1.6945,31.574,2150.6,221.88,36.021,829.48,2278.9
-24.5,-170,999.7,990.92,4.81,4.7284,34.341,27.184,7.8903,28.248,31.069,40.628,27.34682017,115.63,44.909,2.057,31.767,2186,195.24,36.248,980.73,2291.6
-24.5,-170,1203,1191.9,3.74,3.6497,34.432,27.37,7.8441,55.213,34.621,40.894,27.55376423,150.2,45.2,2.3649,31.981,2230.3,168.61,36.488,1128.5,2319.4
-24.5,-170,1399.7,1386.1,2.99,2.8907,34.511,27.505,7.841,75.789,35.463,41.086,27.71709054,164.66,45.41,2.4011,32.135,2255.6,159.93,36.661,1158,2343.6
-24.5,-170,1647.1,1630.1,2.55,2.4353,34.59,27.608,7.8274,99.537,35.99,41.223,27.83364885,176.22,45.558,2.4951,32.25,2284.3,151.85,36.788,1199.4,2370.1
-24.5,-170,1846.4,1826.5,2.37,2.2411,34.616,27.645,7.8128,110.12,36.499,41.275,27.87735038,182.22,45.614,2.5272,32.292,2296.2,147.37,36.835,1230,2379.4
-24.5,-170,3550.4,3498.3,1.52,1.248,34.708,27.794,7.7959,116.34,33.612,41.504,28.08924883,155.37,45.868,2.375,32.468,2278,182.32,37.038,1120.4,2374.4
-24.5,-170,3936.8,3875.7,1.31,1.003,34.718,27.819,7.7935,112.18,32.336,41.548,28.13857714,140.31,45.919,2.2698,32.5,2261.6,199.46,37.076,1087.9,2361
-24.5,-170,4649.7,4570.1,1.06,0.68144,34.711,27.834,7.7745,117.95,32.57,41.591,28.1916287,136.27,45.97,2.2795,32.524,2260,206.33,37.11,1072.5,2361.6
-24.5,-170,5250.2,5153.4,1.06,0.61021,34.709,27.836,7.7492,120.64,32.58,41.6,28.20405488,136.41,45.981,2.2819,32.529,2261.7,206.82,37.117,1075.1,2363.1
-23.999,-170,4.8,4.7694,23.09,23.089,35.174,24.041,8.1317,0.56538,0.0043171,36.443,24.04723259,-0.61759,40.4,0.035186,28.267,1966.7,213.97,32.4,273.93,2303.1
-23.253,-170,4,3.9747,23.78,23.779,35.214,23.87,8.1265,0.56707,0,36.244,23.87526105,1.7953,40.192,0.04268,28.086,1965.9,209,32.209,270.03,2306.3
-23.253,-170,55.8,55.44,22.95,22.939,35.206,24.109,8.1202,0.49777,0.00076658,36.517,24.1156956,-0.19956,40.475,0.025485,28.336,1974.5,214.06,32.471,283.53,2303.8
-23.253,-170,121.8,121,20.73,20.707,35.584,25.02,8.1058,0.50925,0.0036737,37.515,25.03289481,5.4035,41.501,0.084707,29.277,2021.6,216.43,33.441,325.82,2328.3
-23.253,-170,172.9,171.74,19.41,19.379,35.652,25.423,8.0822,0.62688,0.518,37.977,25.44190133,22.841,41.981,0.17217,29.701,2048,204.26,33.884,366.83,2331.1
-23.253,-170,221.5,219.98,18.2,18.162,35.622,25.71,8.0628,0.92737,2.9965,38.321,25.73373772,36.877,42.343,0.32977,30.007,2066.6,195.41,34.21,405.22,2329.4
-23.253,-170,275.3,273.38,16.95,16.904,35.53,25.945,8.0526,1.3135,4.4145,38.619,25.97550728,40.233,42.66,0.41448,30.264,2075.5,197.75,34.487,435.63,2322.7
-23.253,-170,346.9,344.42,14.61,14.558,35.268,26.276,8.0193,2.3137,8.2102,39.076,26.31991703,59.742,43.157,0.67969,30.638,2098.9,189.76,34.904,518.85,2310.7
-23.253,-170,447.3,444,10.72,10.665,34.774,26.66,7.9724,4.4925,15.749,39.693,26.73434386,75.471,43.847,1.1423,31.102,2126.9,195.7,35.446,673.19,2289.8
-23.253,-170,599.2,594.56,7.49,7.4306,34.442,26.919,7.961,6.8775,21.674,40.168,27.02866285,69.664,44.389,1.4614,31.436,2138.9,222.12,35.851,771.01,2278.2
-23.253,-170,797.3,790.75,5.78,5.7102,34.327,27.057,7.9378,15.236,27.026,40.43,27.19676273,87.206,44.689,1.8381,31.616,2159.4,216.59,36.073,857,2283.4
-23.253,-170,998.3,989.62,4.48,4.401,34.357,27.232,7.8741,35.184,31.942,40.701,27.40157026,125.21,44.99,2.1919,31.824,2199.7,188.06,36.313,1034.6,2298.6
-23.253,-170,1200.5,1189.5,3.5,3.412,34.458,27.414,7.8447,62.353,34.379,40.955,27.60529411,156.38,45.267,2.4209,32.031,2239.7,164.22,36.544,1141,2328.2
-23.253,-170,1643.3,1626.5,2.51,2.3961,34.598,27.617,7.821,102.88,35.752,41.236,27.84432658,179.81,45.571,2.4907,32.26,2291.4,148.56,36.799,1222,2375
-23.253,-170,1845.8,1826.1,2.35,2.2214,34.618,27.648,7.8179,110.38,35.983,41.28,27.88122387,183.47,45.62,2.5145,32.296,2298.7,146.27,36.839,1219.1,2383.5
-23.253,-170,2247.2,2221.1,2.1,1.9406,34.64,27.688,7.8099,120.73,36.064,41.342,27.93490699,186.44,45.689,2.5526,32.343,2306.1,145.57,36.894,1211.2,2392.8
-23.253,-170,2644.9,2611.8,1.91,1.7181,34.657,27.719,7.798,128.34,36.272,41.391,27.97891187,187.07,45.743,2.5414,32.38,2315.9,146.76,36.937,1212.8,2403.4
-23.253,-170,2937,2898.2,1.78,1.5631,34.668,27.739,7.787,133.57,36.273,41.424,28.00986527,186.56,45.78,2.5365,32.405,2318,148.55,36.966,1216.6,2405.3
-23.253,-170,3434.2,3385,1.56,1.2989,34.706,27.789,7.8008,116.86,33.579,41.494,28.07949005,156.93,45.857,2.3735,32.462,2280.5,180.33,37.03,1119.9,2377.2
-23.253,-170,3935.1,3874.3,1.26,0.95454,34.718,27.822,7.8021,112.84,31.959,41.556,28.14715749,139.75,45.928,2.2732,32.505,2259,200.45,37.082,1068.7,2361
-23.253,-170,4249.1,4180.5,1.11,0.7749,34.714,27.83,7.7889,117.02,32.102,41.579,28.17654605,137.33,45.956,2.2745,32.518,2260.4,204.44,37.101,1075.3,2361.6
-23.253,-170,4748.5,4666.6,1.04,0.6507,34.709,27.834,7.77,120.45,32.156,41.594,28.19610122,136.45,45.974,2.2729,32.526,2261.1,206.43,37.112,1074.6,2362.5
-23.253,-170,5248,5151.7,1.06,0.61048,34.709,27.836,7.7481,120.81,32.04,41.6,28.20402367,136.7,45.981,2.2852,32.529,2261,206.53,37.117,1077.4,2362
-23.253,-170,5827.8,5713.6,1.12,0.59521,34.708,27.837,7.7191,121.67,32.1,41.601,28.20653825,136.94,45.983,2.2826,32.53,2262.6,206.43,37.118,1088.7,2362.1
-22.499,-170,2.6,2.5837,24.09,24.09,35.142,23.724,8.1176,0.58441,0.00057913,36.086,23.7284074,-3.2436,40.031,0.062672,27.936,1965,213.03,32.056,272.98,2301.7
-22.499,-170,48.3,47.992,24.1,24.09,35.278,23.827,8.1177,0.56206,0,36.187,23.83184345,-0.51961,40.131,0.05296,28.038,1971.6,210.12,32.157,272.46,2311.5
-22.499,-170,99,98.356,22.25,22.23,35.523,24.552,8.1097,0.48931,0,36.983,24.5607531,0.040165,40.949,0.063773,28.787,2003.3,216.01,32.93,302.04,2325.1
-22.499,-170,150.2,149.21,20.49,20.462,35.704,25.177,8.0721,0.65948,1.2084,37.681,25.19161363,33.709,41.67,0.22101,29.438,2048.9,188.92,33.605,361.83,2336
-22.499,-170,198.7,197.36,19.39,19.354,35.684,25.454,8.0671,0.65733,1.9011,38.008,25.47283442,36.384,42.013,0.27674,29.732,2058.5,190.77,33.916,382.28,2334
-22.499,-170,249.2,247.49,17.74,17.697,35.583,25.794,8.0577,0.99485,3.3285,38.428,25.82058631,41.378,42.458,0.37159,30.099,2072.1,192.99,34.31,417.78,2328.6
-22.499,-170,298.3,296.22,16.35,16.302,35.441,26.018,8.0429,1.3437,5.0628,38.724,26.05190933,46.462,42.776,0.47738,30.348,2082.2,194.42,34.582,457.09,2319.3
-22.499,-170,395.6,392.75,13.4,13.344,35.089,26.393,8.0041,2.8216,10.389,39.263,26.44524939,65.343,43.366,0.78641,30.779,2107.1,190.61,35.068,563.04,2302.6
-22.499,-170,497.5,493.79,9.79,9.7324,34.651,26.725,7.9636,5.2393,17.629,39.819,26.80866242,79.132,43.991,1.2538,31.188,2131.2,197.76,35.552,709.23,2284.8
-22.499,-170,898,890.45,4.81,4.7374,34.361,27.199,7.8729,32.561,31.936,40.642,27.36046991,128.38,44.923,2.1,31.782,2198.6,182.38,36.262,1034.4,2297.3
-22.499,-170,1099.8,1090,3.87,3.7872,34.434,27.358,7.842,54.997,34.189,40.871,27.53760654,154.22,45.174,2.3307,31.965,2232.4,163.53,36.468,1140,2320.1
-22.499,-170,1297.7,1285.6,3.1,3.0079,34.51,27.493,7.8376,76.795,35.466,41.065,27.70098851,165.62,45.386,2.3956,32.121,2257.2,158.04,36.644,1173.5,2343.3
-22.499,-170,1496.5,1481.8,2.65,2.5465,34.574,27.585,7.8349,94.158,36.044,41.192,27.80787218,170.96,45.524,2.4759,32.224,2278.9,156.24,36.76,1189.2,2365.4
-22.499,-170,1746.2,1728,2.41,2.2889,34.611,27.637,7.8262,109.09,36.052,41.263,27.86733021,182.54,45.602,2.5133,32.283,2293.7,146.67,36.824,1202.8,2380.1
-22.499,-170,1995.6,1973.7,2.22,2.0806,34.63,27.669,7.8152,117.65,36.492,41.312,27.90849133,184.91,45.655,2.5445,32.321,2302.2,145.97,36.868,1217.3,2387.7
-22.499,-170,2497.2,2466.9,1.94,1.7611,34.654,27.713,7.7992,127.87,36.415,41.382,27.9704863,187.22,45.733,2.5496,32.373,2314,146.26,36.929,1223.1,2400
-22.499,-170,2938.2,2899.6,1.75,1.5337,34.669,27.742,7.7889,133.78,36.17,41.429,28.01503744,185.8,45.786,2.5256,32.409,2317.5,149.55,36.971,1212.4,2405.3
-22.499,-170,3500.8,3450.3,1.52,1.2531,34.706,27.792,7.7972,117,33.465,41.501,28.08699841,157.32,45.865,2.3644,32.466,2281,180.33,37.035,1123.7,2377.2
-22.499,-170,3927.5,3867.1,1.28,0.9748,34.717,27.82,7.7983,113.41,32.043,41.552,28.14285183,139.96,45.923,2.2432,32.502,2259.5,200.06,37.079,1077.6,2360.2
-22.499,-170,4497.6,4422.7,1.08,0.71813,34.711,27.831,7.7835,118.49,32.156,41.586,28.18481855,136.65,45.964,2.2603,32.521,2258.5,205.63,37.105,1064.8,2361.1
-22.499,-170,5803.4,5690.2,1.12,0.59838,34.707,27.836,7.7231,122.38,32.324,41.6,28.20517826,136.42,45.981,2.2635,32.529,2261.8,206.92,37.116,1081.3,2362.3
-22.001,-170,3.4,3.3788,24.13,24.129,35.24,23.786,8.1192,0.49169,0,36.145,23.79093607,-0.91801,40.089,0.035114,27.997,1969.3,210.43,32.116,271.86,2308.9
-22.001,-170,5247.9,5152.1,1.06,0.6105,34.708,27.836,7.7455,120.91,32.21,41.599,28.20331221,136.51,45.98,2.246,32.528,2262.7,206.72,37.116,1084.3,2362.8
-22.001,-170,5555,5449.9,1.1,0.61088,34.707,27.835,7.7387,120.4,32.248,41.598,28.20262068,136.51,45.979,2.242,32.528,2261.4,206.72,37.115,1069.3,2363.6
-21.507,-170,3.5,3.4783,24.08,24.079,35.153,23.735,8.121,0.51551,0,36.098,23.73985286,-1.6123,40.042,0.030957,27.947,1963.1,211.42,32.067,270.44,2301.9
-21.507,-170,48.6,48.293,24.05,24.04,35.202,23.784,8.1224,0.37383,0,36.147,23.78915655,0.46142,40.092,0.023575,27.996,1964.2,209.42,32.116,268.79,2305.3
-21.507,-170,96.7,96.078,22.6,22.581,35.491,24.428,8.1116,0.36739,0,36.845,24.43612213,-6.2437,40.807,0.05569,28.659,1997.2,221.03,32.797,295.73,2322.9
-21.507,-170,148.9,147.92,20.65,20.622,35.664,25.104,8.067,0.48746,1.8808,37.601,25.11734234,36.322,41.588,0.23422,29.362,2046.5,185.73,33.527,363.91,2331.4
-21.507,-170,198.2,196.88,19.42,19.384,35.696,25.456,8.0609,0.67855,2.2753,38.008,25.47404779,39.542,42.012,0.26778,29.733,2061.5,187.47,33.916,388.44,2333.8
-21.507,-170,247.4,245.72,17.94,17.897,35.583,25.745,8.0482,0.92656,3.897,38.37,25.77036767,46.293,42.396,0.36446,30.047,2075.3,187.2,34.254,425.2,2328.3
-21.507,-170,296.7,294.65,16.51,16.462,35.439,25.979,8.0395,1.282,4.9684,38.677,26.01211876,49.618,42.726,0.45855,30.306,2083.2,190.53,34.538,458.42,2319.8
-21.507,-170,397.8,394.95,12.94,12.885,35.032,26.441,7.9981,3.1581,11.453,39.339,26.49721279,68.663,43.45,0.82296,30.837,2110.3,189.79,35.135,581.83,2299.5
-21.507,-170,497.6,493.92,9.42,9.3637,34.63,26.77,7.9685,5.2335,18.173,39.888,26.85676802,77.518,44.067,1.2459,31.241,2130,201.64,35.613,710.2,2283.1
-21.507,-170,698.7,693.2,6.11,6.0476,34.346,27.03,7.9311,12.752,25.689,40.378,27.16228174,87.669,44.629,1.7883,31.58,2157.4,213.71,36.029,866.72,2279.3
-21.507,-170,899.8,892.29,4.59,4.5187,34.37,27.23,7.8665,35.985,32.331,40.689,27.39584746,132.47,44.975,2.1635,31.818,2204.5,179.89,36.304,1059.5,2300.2
-21.507,-170,1296.3,1284.3,2.88,2.7901,34.538,27.535,7.8372,82.463,35.107,41.124,27.75076687,169.29,45.45,2.4483,32.168,2265.9,156.04,36.697,1188.1,2351.1
-21.507,-170,1498.1,1483.5,2.59,2.487,34.59,27.603,7.83,98.623,35.512,41.215,27.82700841,178.99,45.548,2.5131,32.244,2286.8,148.66,36.78,1208.1,2371.7
-21.507,-170,1746.6,1728.5,2.37,2.2494,34.617,27.645,7.8189,108.41,36.056,41.274,27.87672896,183.45,45.614,2.5412,32.292,2298.4,146.07,36.834,1225.9,2382.3
-21.507,-170,1995.7,1973.9,2.2,2.0609,34.632,27.672,7.8121,114.98,36.323,41.317,27.9125496,185.76,45.66,2.5651,32.324,2304.1,145.27,36.872,1227.1,2388.5
-21.507,-170,2396.5,2368.1,1.94,1.7701,34.654,27.712,7.8058,123.98,36.278,41.38,27.96920771,187.14,45.731,2.5736,32.373,2312.4,146.26,36.928,1215.6,2399.2
-21.507,-170,2797.6,2761.9,1.77,1.5666,34.667,27.738,7.7924,131.65,35.897,41.422,28.00867049,185.83,45.779,2.5484,32.404,2316,149.25,36.965,1216.7,2403.1
-21.507,-170,3257.3,3212.3,1.63,1.3851,34.68,27.762,7.784,131.81,35.282,41.461,28.04609975,179.57,45.821,2.5049,32.432,2311.1,157.02,36.998,1192.6,2400.9
-21.507,-170,3685.8,3631.3,1.43,1.1463,34.714,27.806,7.8007,111.63,32.486,41.524,28.11103093,147.86,45.89,2.2663,32.483,2268.5,190.69,37.055,1094.2,2367.6
-21.507,-170,4097.4,4033.1,1.17,0.84968,34.715,27.826,7.7904,112.97,31.883,41.569,28.16373779,137.98,45.944,2.2366,32.512,2260.8,203.14,37.093,1084.4,2360.6
-21.507,-170,4498.5,4423.9,1.05,0.68897,34.711,27.833,7.7792,117.53,32.124,41.59,28.19029953,136.9,45.969,2.2251,32.524,2260.4,205.63,37.109,1076.3,2361.4
-20.995,-169.99,2,1.9877,25.26,25.26,35.117,23.352,8.1226,0.60962,0,35.67,23.35574403,0.54926,39.6,0.052834,27.549,1951.3,205.19,31.654,255.59,2302.3
